Timestamp,Temperature
33.57795,26.58
33.60038,26.73
33.64305,27.04
33.68158,26.58
33.71986,26.76
33.74236,26.76
33.77871,26.66
33.80085,26.86
33.84204,26.68
33.8786,26.96
33.9028,26.66
33.93962,26.63
33.96234,26.71
33.99958,26.50
34.02388,26.81
34.06772,26.88
34.10768,26.63
34.1456,26.91
34.18351,26.68
34.22105,26.78
34.25871,26.78
34.28658,26.58
34.32357,26.78
34.35972,26.63
34.38313,26.71
34.41784,26.60
34.44037,26.68
34.47816,26.66
34.50589,26.73
34.54211,26.78
34.5783,26.58
34.60052,26.76
34.63829,26.71
34.66573,26.73
34.70364,26.63
34.74578,26.99
34.78265,26.73
34.81878,26.88
34.8415,26.68
34.87812,26.86
34.90112,26.71
34.93818,26.86
34.96694,26.96
35.00451,26.86
35.04372,26.66
35.08126,26.55
35.11646,26.81
35.14001,26.68
35.18253,26.71
35.21924,26.78
35.24189,26.73
35.27967,26.71
35.30378,26.66
35.34514,26.71
35.3896,26.60
35.43324,26.86
35.47119,26.68
35.50859,26.66
35.5463,26.76
35.58578,26.73
35.62352,26.71
35.6608,26.60
35.69849,26.73
35.72206,26.63
35.75943,26.71
35.78852,26.66
35.82688,26.66
35.86396,26.71
35.90052,26.63
35.93728,26.66
35.95968,26.68
35.98808,26.71
36.0249,26.76
36.06118,26.60
36.09907,26.68
36.12261,26.66
36.16021,26.78
36.20319,26.81
36.24282,26.71
36.28214,26.96
36.31861,26.73
36.34252,26.63
36.38346,26.73
36.42478,26.76
36.46152,26.68
36.4971,26.68
36.51848,26.68
36.54026,26.81
36.57706,26.76
36.59924,26.76
36.62565,26.76
36.66174,26.76
36.69989,26.60
36.72414,26.78
36.76189,26.68
36.79783,26.55
36.82059,26.71
36.86225,26.81
36.89878,26.73
36.92245,26.68
36.95948,26.60
36.98237,26.66
37.01965,26.76
37.04211,26.81
37.0834,26.76
37.11911,26.73
37.14221,26.58
37.18181,26.96
37.21908,26.71
37.24385,26.71
37.28886,26.71
37.3256,26.66
37.36202,26.68
37.39978,26.71
37.42475,26.73
37.46286,26.68
37.50648,26.68
37.5498,26.60
37.5887,26.86
